model,row,seed,site,layer,rank,residual_group_energy_max_median,captured_fraction
qwen3_4b_base,P1_kmax,2,down,33,76,1.0003948545414183,0.3646517578684252
qwen3_4b_base,P1_kmax,2,down,34,76,1.000106468725918,0.5497243037379971
qwen3_4b_base,P1_kmax,2,down,35,76,1.000052718491996,0.9598204289701332
qwen3_4b_base,P4_kmax,0,qkv,0,20,1.0035519684919296,0.5648338338514519
qwen3_4b_base,P4_kmax,0,qkv,1,20,1.00072902925036,0.49278369594135246
qwen3_4b_base,P4_kmax,0,qkv,2,20,1.0018595142638043,0.3552152987897244
qwen3_4b_base,P4_kmax,0,qkv,3,20,1.0017161134524755,0.43113490352415174
qwen3_4b_base,P4_kmax,0,qkv,4,20,1.0011045240383583,0.3487069842250176
qwen3_4b_base,P4_kmax,0,qkv,5,20,1.0001309174541286,0.45153278284147996
qwen3_4b_base,P4_kmax,0,qkv,6,20,1.0001187506538254,0.4365987620571026
qwen3_4b_base,P4_kmax,0,qkv,7,20,1.0004007275271969,0.5624232919252431
qwen3_4b_base,P4_kmax,0,qkv,8,20,1.0061382051581091,0.47812488284533305
qwen3_4b_base,P4_kmax,0,qkv,9,20,1.0001959189635967,0.479386578862254
qwen3_4b_base,P4_kmax,0,qkv,10,20,1.0108070588716414,0.5208401372406911
qwen3_4b_base,P4_kmax,0,qkv,11,20,1.0162081897058124,0.5141592640089483
qwen3_4b_base,P4_kmax,0,qkv,12,20,1.0065595823303162,0.5565853567069696
qwen3_4b_base,P4_kmax,0,qkv,13,20,1.0017976358629492,0.5156005781987266
qwen3_4b_base,P4_kmax,0,qkv,14,20,1.0033404921948759,0.5933838951203507
qwen3_4b_base,P4_kmax,0,qkv,15,20,1.0013179895466513,0.6036660126467733
qwen3_4b_base,P4_kmax,0,qkv,16,20,1.0007638382727277,0.5410624655087481
qwen3_4b_base,P4_kmax,0,qkv,17,20,1.0004103561186504,0.5533818873514637
qwen3_4b_base,P4_kmax,0,qkv,18,20,1.0038216899573005,0.603358569921399
qwen3_4b_base,P4_kmax,0,qkv,19,20,1.0030551381496908,0.6128908260201934
qwen3_4b_base,P4_kmax,0,qkv,20,20,1.001300677660119,0.6213876907126022
qwen3_4b_base,P4_kmax,0,qkv,21,20,1.0074836333157329,0.6659949031972916
qwen3_4b_base,P4_kmax,0,qkv,22,20,1.000186384995073,0.6427319088833272
qwen3_4b_base,P4_kmax,0,qkv,23,20,1.0022927638687809,0.6184228281566378
qwen3_4b_base,P4_kmax,0,qkv,24,20,1.0000229954360256,0.6083230150068535
qwen3_4b_base,P4_kmax,0,qkv,25,20,1.000859661733629,0.6513891544278959
qwen3_4b_base,P4_kmax,0,qkv,26,20,1.0002481127705842,0.5969810999853689
qwen3_4b_base,P4_kmax,0,qkv,27,20,1.0004204187525203,0.6308383973758437
qwen3_4b_base,P4_kmax,0,qkv,28,20,1.0000769318418024,0.660090511059927
qwen3_4b_base,P4_kmax,0,qkv,29,20,1.0000399217907707,0.546715008368256
qwen3_4b_base,P4_kmax,0,qkv,30,20,1.0000984689148493,0.6017911133253194
qwen3_4b_base,P4_kmax,0,qkv,31,20,1.000014113656385,0.5726224554194055
qwen3_4b_base,P4_kmax,0,qkv,32,20,1.0000320544956325,0.5862889578256782
qwen3_4b_base,P4_kmax,0,qkv,33,20,1.0001904747433674,0.5146374913665925
qwen3_4b_base,P4_kmax,0,qkv,34,20,1.0001957673393111,0.6067534683652103
qwen3_4b_base,P4_kmax,0,qkv,35,20,1.0647584036104012,0.6364659282954439
qwen3_4b_base,P4_kmax,0,down,0,76,1.0005257443586613,0.24686632489254273
qwen3_4b_base,P4_kmax,0,down,1,76,1.0000058105378542,0.5015648100859205
qwen3_4b_base,P4_kmax,0,down,2,76,1.0000919422757908,0.2797805617982814
qwen3_4b_base,P4_kmax,0,down,3,76,1.000013386377248,0.25880121505094833
qwen3_4b_base,P4_kmax,0,down,4,76,1.000012019883823,0.2641454688053489
qwen3_4b_base,P4_kmax,0,down,5,76,1.0002602859257497,0.20278669488152976
qwen3_4b_base,P4_kmax,0,down,6,76,1.000772009908942,0.9754993291036753
qwen3_4b_base,P4_kmax,0,down,7,76,1.0008812110520395,0.13537534405940424
qwen3_4b_base,P4_kmax,0,down,8,76,1.0009466035157055,0.14215807562195795
qwen3_4b_base,P4_kmax,0,down,9,76,1.000968006619386,0.21806841191181214
qwen3_4b_base,P4_kmax,0,down,10,76,1.001792981353315,0.2426619964066434
qwen3_4b_base,P4_kmax,0,down,11,76,1.0014206022712566,0.22928104076160688
qwen3_4b_base,P4_kmax,0,down,12,76,1.0013672733775478,0.23979953164658127
qwen3_4b_base,P4_kmax,0,down,13,76,1.0037325249787006,0.20085026328001135
qwen3_4b_base,P4_kmax,0,down,14,76,1.0002965274312405,0.20293398663345222
qwen3_4b_base,P4_kmax,0,down,15,76,1.0052073709993443,0.2177719760758802
qwen3_4b_base,P4_kmax,0,down,16,76,1.0040170733787528,0.9885551026854682
qwen3_4b_base,P4_kmax,0,down,17,76,1.001326834353753,0.22611791691462074
qwen3_4b_base,P4_kmax,0,down,18,76,1.001476886258927,0.22746838876003445
qwen3_4b_base,P4_kmax,0,down,19,76,1.0012962614574057,0.2234534685684392
qwen3_4b_base,P4_kmax,0,down,20,76,1.000997011085026,0.20847184926098222
qwen3_4b_base,P4_kmax,0,down,21,76,1.0014351010659546,0.2076312055533801
qwen3_4b_base,P4_kmax,0,down,22,76,1.0008248134987876,0.26194969685986175
qwen3_4b_base,P4_kmax,0,down,23,76,1.00051682692041,0.2731458908916769
qwen3_4b_base,P4_kmax,0,down,24,76,1.0007603376040286,0.2740373501126221
qwen3_4b_base,P4_kmax,0,down,25,76,1.0006896366020552,0.25825708108783474
qwen3_4b_base,P4_kmax,0,down,26,76,1.0006303532690677,0.2672866893385631
qwen3_4b_base,P4_kmax,0,down,27,76,1.001667617669846,0.2777307008864256
qwen3_4b_base,P4_kmax,0,down,28,76,1.0009510288401358,0.27385739270175746
qwen3_4b_base,P4_kmax,0,down,29,76,1.0005012518249414,0.3239228019712658
qwen3_4b_base,P4_kmax,0,down,30,76,1.0005982944845822,0.3221306668828464
qwen3_4b_base,P4_kmax,0,down,31,76,1.0003434542516458,0.35309521996471
qwen3_4b_base,P4_kmax,0,down,32,76,1.0000613531974583,0.28691568573221293
qwen3_4b_base,P4_kmax,0,down,33,76,1.0003948545414183,0.3646517578684252
qwen3_4b_base,P4_kmax,0,down,34,76,1.000106468725918,0.5497243037379971
qwen3_4b_base,P4_kmax,0,down,35,76,1.000052718491996,0.9598204289701332
qwen3_4b_base,P4_kmax,1,qkv,0,20,1.0035519684919296,0.5648338338514519
qwen3_4b_base,P4_kmax,1,qkv,1,20,1.00072902925036,0.49278369594135246
qwen3_4b_base,P4_kmax,1,qkv,2,20,1.0018595142638043,0.3552152987897244
qwen3_4b_base,P4_kmax,1,qkv,3,20,1.0017161134524755,0.43113490352415174
qwen3_4b_base,P4_kmax,1,qkv,4,20,1.0011045240383583,0.3487069842250176
qwen3_4b_base,P4_kmax,1,qkv,5,20,1.0001309174541286,0.45153278284147996
qwen3_4b_base,P4_kmax,1,qkv,6,20,1.0001187506538254,0.4365987620571026
qwen3_4b_base,P4_kmax,1,qkv,7,20,1.0004007275271969,0.5624232919252431
qwen3_4b_base,P4_kmax,1,qkv,8,20,1.0061382051581091,0.47812488284533305
qwen3_4b_base,P4_kmax,1,qkv,9,20,1.0001959189635967,0.479386578862254
qwen3_4b_base,P4_kmax,1,qkv,10,20,1.0108070588716414,0.5208401372406911
qwen3_4b_base,P4_kmax,1,qkv,11,20,1.0162081897058124,0.5141592640089483
qwen3_4b_base,P4_kmax,1,qkv,12,20,1.0065595823303162,0.5565853567069696
qwen3_4b_base,P4_kmax,1,qkv,13,20,1.0017976358629492,0.5156005781987266
qwen3_4b_base,P4_kmax,1,qkv,14,20,1.0033404921948759,0.5933838951203507
qwen3_4b_base,P4_kmax,1,qkv,15,20,1.0013179895466513,0.6036660126467733
qwen3_4b_base,P4_kmax,1,qkv,16,20,1.0007638382727277,0.5410624655087481
qwen3_4b_base,P4_kmax,1,qkv,17,20,1.0004103561186504,0.5533818873514637
qwen3_4b_base,P4_kmax,1,qkv,18,20,1.0038216899573005,0.603358569921399
qwen3_4b_base,P4_kmax,1,qkv,19,20,1.0030551381496908,0.6128908260201934
qwen3_4b_base,P4_kmax,1,qkv,20,20,1.001300677660119,0.6213876907126022
qwen3_4b_base,P4_kmax,1,qkv,21,20,1.0074836333157329,0.6659949031972916
qwen3_4b_base,P4_kmax,1,qkv,22,20,1.000186384995073,0.6427319088833272
qwen3_4b_base,P4_kmax,1,qkv,23,20,1.0022927638687809,0.6184228281566378
qwen3_4b_base,P4_kmax,1,qkv,24,20,1.0000229954360256,0.6083230150068535
qwen3_4b_base,P4_kmax,1,qkv,25,20,1.000859661733629,0.6513891544278959
qwen3_4b_base,P4_kmax,1,qkv,26,20,1.0002481127705842,0.5969810999853689
qwen3_4b_base,P4_kmax,1,qkv,27,20,1.0004204187525203,0.6308383973758437
qwen3_4b_base,P4_kmax,1,qkv,28,20,1.0000769318418024,0.660090511059927
qwen3_4b_base,P4_kmax,1,qkv,29,20,1.0000399217907707,0.546715008368256
qwen3_4b_base,P4_kmax,1,qkv,30,20,1.0000984689148493,0.6017911133253194
qwen3_4b_base,P4_kmax,1,qkv,31,20,1.000014113656385,0.5726224554194055
qwen3_4b_base,P4_kmax,1,qkv,32,20,1.0000320544956325,0.5862889578256782
qwen3_4b_base,P4_kmax,1,qkv,33,20,1.0001904747433674,0.5146374913665925
qwen3_4b_base,P4_kmax,1,qkv,34,20,1.0001957673393111,0.6067534683652103
qwen3_4b_base,P4_kmax,1,qkv,35,20,1.0647584036104012,0.6364659282954439
qwen3_4b_base,P4_kmax,1,down,0,76,1.0005257443586613,0.24686632489254273
qwen3_4b_base,P4_kmax,1,down,1,76,1.0000058105378542,0.5015648100859205
qwen3_4b_base,P4_kmax,1,down,2,76,1.0000919422757908,0.2797805617982814
qwen3_4b_base,P4_kmax,1,down,3,76,1.000013386377248,0.25880121505094833
qwen3_4b_base,P4_kmax,1,down,4,76,1.000012019883823,0.2641454688053489
qwen3_4b_base,P4_kmax,1,down,5,76,1.0002602859257497,0.20278669488152976
qwen3_4b_base,P4_kmax,1,down,6,76,1.000772009908942,0.9754993291036753
qwen3_4b_base,P4_kmax,1,down,7,76,1.0008812110520395,0.13537534405940424
qwen3_4b_base,P4_kmax,1,down,8,76,1.0009466035157055,0.14215807562195795
qwen3_4b_base,P4_kmax,1,down,9,76,1.000968006619386,0.21806841191181214
qwen3_4b_base,P4_kmax,1,down,10,76,1.001792981353315,0.2426619964066434
qwen3_4b_base,P4_kmax,1,down,11,76,1.0014206022712566,0.22928104076160688
qwen3_4b_base,P4_kmax,1,down,12,76,1.0013672733775478,0.23979953164658127
qwen3_4b_base,P4_kmax,1,down,13,76,1.0037325249787006,0.20085026328001135
qwen3_4b_base,P4_kmax,1,down,14,76,1.0002965274312405,0.20293398663345222
qwen3_4b_base,P4_kmax,1,down,15,76,1.0052073709993443,0.2177719760758802
qwen3_4b_base,P4_kmax,1,down,16,76,1.0040170733787528,0.9885551026854682
qwen3_4b_base,P4_kmax,1,down,17,76,1.001326834353753,0.22611791691462074
qwen3_4b_base,P4_kmax,1,down,18,76,1.001476886258927,0.22746838876003445
qwen3_4b_base,P4_kmax,1,down,19,76,1.0012962614574057,0.2234534685684392
qwen3_4b_base,P4_kmax,1,down,20,76,1.000997011085026,0.20847184926098222
qwen3_4b_base,P4_kmax,1,down,21,76,1.0014351010659546,0.2076312055533801
qwen3_4b_base,P4_kmax,1,down,22,76,1.0008248134987876,0.26194969685986175
qwen3_4b_base,P4_kmax,1,down,23,76,1.00051682692041,0.2731458908916769
qwen3_4b_base,P4_kmax,1,down,24,76,1.0007603376040286,0.2740373501126221
qwen3_4b_base,P4_kmax,1,down,25,76,1.0006896366020552,0.25825708108783474
qwen3_4b_base,P4_kmax,1,down,26,76,1.0006303532690677,0.2672866893385631
qwen3_4b_base,P4_kmax,1,down,27,76,1.001667617669846,0.2777307008864256
qwen3_4b_base,P4_kmax,1,down,28,76,1.0009510288401358,0.27385739270175746
qwen3_4b_base,P4_kmax,1,down,29,76,1.0005012518249414,0.3239228019712658
qwen3_4b_base,P4_kmax,1,down,30,76,1.0005982944845822,0.3221306668828464
qwen3_4b_base,P4_kmax,1,down,31,76,1.0003434542516458,0.35309521996471
qwen3_4b_base,P4_kmax,1,down,32,76,1.0000613531974583,0.28691568573221293
qwen3_4b_base,P4_kmax,1,down,33,76,1.0003948545414183,0.3646517578684252
qwen3_4b_base,P4_kmax,1,down,34,76,1.000106468725918,0.5497243037379971
qwen3_4b_base,P4_kmax,1,down,35,76,1.000052718491996,0.9598204289701332
qwen3_4b_base,P4_kmax,2,qkv,0,20,1.0035519684919296,0.5648338338514519
qwen3_4b_base,P4_kmax,2,qkv,1,20,1.00072902925036,0.49278369594135246
qwen3_4b_base,P4_kmax,2,qkv,2,20,1.0018595142638043,0.3552152987897244
qwen3_4b_base,P4_kmax,2,qkv,3,20,1.0017161134524755,0.43113490352415174
qwen3_4b_base,P4_kmax,2,qkv,4,20,1.0011045240383583,0.3487069842250176
qwen3_4b_base,P4_kmax,2,qkv,5,20,1.0001309174541286,0.45153278284147996
qwen3_4b_base,P4_kmax,2,qkv,6,20,1.0001187506538254,0.4365987620571026
qwen3_4b_base,P4_kmax,2,qkv,7,20,1.0004007275271969,0.5624232919252431
qwen3_4b_base,P4_kmax,2,qkv,8,20,1.0061382051581091,0.47812488284533305
qwen3_4b_base,P4_kmax,2,qkv,9,20,1.0001959189635967,0.479386578862254
qwen3_4b_base,P4_kmax,2,qkv,10,20,1.0108070588716414,0.5208401372406911
qwen3_4b_base,P4_kmax,2,qkv,11,20,1.0162081897058124,0.5141592640089483
qwen3_4b_base,P4_kmax,2,qkv,12,20,1.0065595823303162,0.5565853567069696
qwen3_4b_base,P4_kmax,2,qkv,13,20,1.0017976358629492,0.5156005781987266
qwen3_4b_base,P4_kmax,2,qkv,14,20,1.0033404921948759,0.5933838951203507
qwen3_4b_base,P4_kmax,2,qkv,15,20,1.0013179895466513,0.6036660126467733
qwen3_4b_base,P4_kmax,2,qkv,16,20,1.0007638382727277,0.5410624655087481
qwen3_4b_base,P4_kmax,2,qkv,17,20,1.0004103561186504,0.5533818873514637
qwen3_4b_base,P4_kmax,2,qkv,18,20,1.0038216899573005,0.603358569921399
qwen3_4b_base,P4_kmax,2,qkv,19,20,1.0030551381496908,0.6128908260201934
qwen3_4b_base,P4_kmax,2,qkv,20,20,1.001300677660119,0.6213876907126022
qwen3_4b_base,P4_kmax,2,qkv,21,20,1.0074836333157329,0.6659949031972916
qwen3_4b_base,P4_kmax,2,qkv,22,20,1.000186384995073,0.6427319088833272
qwen3_4b_base,P4_kmax,2,qkv,23,20,1.0022927638687809,0.6184228281566378
qwen3_4b_base,P4_kmax,2,qkv,24,20,1.0000229954360256,0.6083230150068535
qwen3_4b_base,P4_kmax,2,qkv,25,20,1.000859661733629,0.6513891544278959
qwen3_4b_base,P4_kmax,2,qkv,26,20,1.0002481127705842,0.5969810999853689
qwen3_4b_base,P4_kmax,2,qkv,27,20,1.0004204187525203,0.6308383973758437
qwen3_4b_base,P4_kmax,2,qkv,28,20,1.0000769318418024,0.660090511059927
qwen3_4b_base,P4_kmax,2,qkv,29,20,1.0000399217907707,0.546715008368256
qwen3_4b_base,P4_kmax,2,qkv,30,20,1.0000984689148493,0.6017911133253194
qwen3_4b_base,P4_kmax,2,qkv,31,20,1.000014113656385,0.5726224554194055
qwen3_4b_base,P4_kmax,2,qkv,32,20,1.0000320544956325,0.5862889578256782
qwen3_4b_base,P4_kmax,2,qkv,33,20,1.0001904747433674,0.5146374913665925
qwen3_4b_base,P4_kmax,2,qkv,34,20,1.0001957673393111,0.6067534683652103
qwen3_4b_base,P4_kmax,2,qkv,35,20,1.0647584036104012,0.6364659282954439
qwen3_4b_base,P4_kmax,2,down,0,76,1.0005257443586613,0.24686632489254273
qwen3_4b_base,P4_kmax,2,down,1,76,1.0000058105378542,0.5015648100859205
qwen3_4b_base,P4_kmax,2,down,2,76,1.0000919422757908,0.2797805617982814
qwen3_4b_base,P4_kmax,2,down,3,76,1.000013386377248,0.25880121505094833
qwen3_4b_base,P4_kmax,2,down,4,76,1.000012019883823,0.2641454688053489
qwen3_4b_base,P4_kmax,2,down,5,76,1.0002602859257497,0.20278669488152976
qwen3_4b_base,P4_kmax,2,down,6,76,1.000772009908942,0.9754993291036753
qwen3_4b_base,P4_kmax,2,down,7,76,1.0008812110520395,0.13537534405940424
qwen3_4b_base,P4_kmax,2,down,8,76,1.0009466035157055,0.14215807562195795
qwen3_4b_base,P4_kmax,2,down,9,76,1.000968006619386,0.21806841191181214
qwen3_4b_base,P4_kmax,2,down,10,76,1.001792981353315,0.2426619964066434
qwen3_4b_base,P4_kmax,2,down,11,76,1.0014206022712566,0.22928104076160688
qwen3_4b_base,P4_kmax,2,down,12,76,1.0013672733775478,0.23979953164658127
qwen3_4b_base,P4_kmax,2,down,13,76,1.0037325249787006,0.20085026328001135
qwen3_4b_base,P4_kmax,2,down,14,76,1.0002965274312405,0.20293398663345222
qwen3_4b_base,P4_kmax,2,down,15,76,1.0052073709993443,0.2177719760758802
qwen3_4b_base,P4_kmax,2,down,16,76,1.0040170733787528,0.9885551026854682
qwen3_4b_base,P4_kmax,2,down,17,76,1.001326834353753,0.22611791691462074
qwen3_4b_base,P4_kmax,2,down,18,76,1.001476886258927,0.22746838876003445
qwen3_4b_base,P4_kmax,2,down,19,76,1.0012962614574057,0.2234534685684392
qwen3_4b_base,P4_kmax,2,down,20,76,1.000997011085026,0.20847184926098222
qwen3_4b_base,P4_kmax,2,down,21,76,1.0014351010659546,0.2076312055533801
qwen3_4b_base,P4_kmax,2,down,22,76,1.0008248134987876,0.26194969685986175
qwen3_4b_base,P4_kmax,2,down,23,76,1.00051682692041,0.2731458908916769
qwen3_4b_base,P4_kmax,2,down,24,76,1.0007603376040286,0.2740373501126221
qwen3_4b_base,P4_kmax,2,down,25,76,1.0006896366020552,0.25825708108783474
qwen3_4b_base,P4_kmax,2,down,26,76,1.0006303532690677,0.2672866893385631
qwen3_4b_base,P4_kmax,2,down,27,76,1.001667617669846,0.2777307008864256
qwen3_4b_base,P4_kmax,2,down,28,76,1.0009510288401358,0.27385739270175746
qwen3_4b_base,P4_kmax,2,down,29,76,1.0005012518249414,0.3239228019712658
qwen3_4b_base,P4_kmax,2,down,30,76,1.0005982944845822,0.3221306668828464
qwen3_4b_base,P4_kmax,2,down,31,76,1.0003434542516458,0.35309521996471
qwen3_4b_base,P4_kmax,2,down,32,76,1.0000613531974583,0.28691568573221293
qwen3_4b_base,P4_kmax,2,down,33,76,1.0003948545414183,0.3646517578684252
qwen3_4b_base,P4_kmax,2,down,34,76,1.000106468725918,0.5497243037379971
qwen3_4b_base,P4_kmax,2,down,35,76,1.000052718491996,0.9598204289701332
